Subject,System,ticket_id
"DIL Alarm on Oru 0,1,2,3 Site 2396PO_V_CR1516_ORAN.The nphy is the test binary from 19.01",Distributed Unit,4199d380-15e4-4563-95ed-d57bf686e75d
Faulty disk on LSM1-M,Operation System Support,1291e35a-2bbd-43a6-9e52-d883e1b63be6
"[SVR23A O-RAN][VFRO ORO Pilot Romania] value reported for location (cNumID/null) in KPI family ""RRC Connection Establishment_23.A.0""",Distributed Unit,4b73314d-7034-412a-81f0-3b9f3334d26c
5G DL and UL User Throughput: Protocal Layer Stack - Layer Clarification,AUPF,12b1d3c2-459a-4bed-9457-7a17d47b31f0
[SVR23A O-RAN][VFRO ORO Pilot Romania] Alarm A5700027R occurred on RF2221D-20A,Distributed Unit,ee96b0f2-f185-429a-b7cc-07fb944fe63c
Physical disk unrecoverable media error received on HH0LSM1 LSM.,Operation System Support,6a11aa18-f139-4443-ba45-092a8a403702
[SVR23A O-RAN][VFRO ORO Pilot Romania] 2587BO_O_CR0165_ORAN_GL- DPDK(nphy.xcg)  deactivated/sw-unit-activated,Distributed Unit,cbac376b-fbc5-4027-904c-3e0989322d92
[SVR23A O-RAN][VFRO ORO Pilot Romania] 2396PO_V_CR1516_ORAN_GL-DPP[0]/MIDHAUL_PORT[0] dpp port-down multiple time and auto recovered,Distributed Unit,a948f990-207b-48d0-9180-9891900d4bcd
UpDown Converter Block is detected as abnormal and needed re-configuration Alarm on /3004TT_O_CR0383_ORAN_GL/ORU[5]-ORU[5],RU,e540f177-014a-4489-a87c-55d281e2404b
[TELEFONICA DE] [NR NSA] CA: N28(Pcell)+N78(Scell) Carrier activation missing for Scell,ACPF,d6948156-be42-4a05-80e0-2c4320bb760b
ORU-7 fluctuations (Band-1800/2100) on SSI,RU,bbf6228c-529a-4e36-84e5-ecf8ee3a4e7e
"""DPDK(sumb.xcg)"" sw-unit deactivated/activated on 2396PO_V_CR1516_ORAN_GL, Only DPP1(High Band) LTE Cells (Cnum-51,52,53) Disabled/Enabled",Distributed Unit,dd1422d8-3a35-45cc-971e-c85a4388afa7
UpDown Converter Block is detected as abnormal and needed re-configuration Alarm on /TEF/510340706A (  SSI#126I )/ORU[6]-ORU[6],RU,54bd07c8-6dff-4f6f-a09b-443e14c2c4ec
eNB31 Service Off,RU,730a197a-4c44-46a6-9da4-fa2b274ba5dd
MMU-0 not coming up,MMU(Samsung),5320ccd2-ea5c-4ff4-be6f-2b8093d9e86b
SITES NOT RESTORED AFTER LSM MIGRATION- HSM013(FB01),Distributed Unit,cc6441ad-16c2-4ee4-8b81-d2f0fe0235a4
CS0LSM1M_MS02:  New License activation and hastart failed,Operation System Support,ea694e88-644a-4b22-9580-03452963fada
Physical disk unrecoverable media error observed on HH0LSM3,Operation System Support,8f3344cc-fa34-42df-bd25-1ea5d1954702
eNB33 & 34 Samsung Down,Distributed Unit,f7caa9de-48d3-4950-8318-82884803a1eb
MID bands RU's taking long to come into operational state,RU(Samsung),6324a122-9b82-4cde-a1e8-574d1afc2042
NR logs not printed in call trace,USM,dd8ca8aa-f2f8-4c4a-8c56-dbc010d5ed33
LSM1 & LSM2 - Not all hardware is up,Operation System Support,1f2d9c96-005d-4615-9dee-de0b9c6b47cd
The Imbalance of the received power among RF paths in a cell is detected.,RU,353251db-a2fc-4bf1-9fe6-02759b139a0e
Unable to delete NE in LS-LSMR,Operation System Support,49a64f3f-4ef3-4338-9cd5-164d9e754f3f
Inquiry Regarding GTPU/S1-U Configuration and Monitoring Features for Samsung eNodeB,RU,caea9b37-d84c-4156-ac38-9eb7bd67988e
CM file generation issue and high /db utilization in BM0LMS2B,Operation System Support,99b0cce7-722e-4759-beb4-bc5392971ac5
O-RU Communication Fail Issue,RU(Samsung),e2c1ef25-2dea-4262-9aef-a0fe2fd07f94
"USM UI login failed with remote access called ARVAZOR, using Nginx reverse-proxy",USM,93a75ea1-70b5-42ee-9f36-d8684c25bab2
[OFR] Frequent PIM Alarms with 0db pim-cancellation-level,RU(Samsung),8e147f03-6e5d-4946-a6d2-429b9c397e64
OFR-FSI(998020)-Aupf-Samsung_GtpPathFailEvent Fluctuation  on multiple time,AUPF,eb2c924f-ab37-407f-9c88-38cce1d03742
VDF-DE:FSI-HX0118_ORU-7&8_VSWR_Alarm_Trx 1&2_Disable/Enable,RU(Samsung),4af6cb26-7b6e-4288-8d97-2271e0a117c0
Ref_BTSP_TS2580L8 – Observing DATA_SYNC Status for PMSA17 Card After Replacement on BM SGSN.,C-MME/SGSN,38f45b86-fb2f-4a47-ad2c-006a1fb3f59b
Unable to attach to 5G N28 when using 4G band 20 as anchor cell,Distributed Unit,604a10c0-a6d5-43b7-ac4a-39bbc2f1c86c
#XIA NRM - Reconciliation Job failure - Samsung cluster Sep23_LTN090 (eNB_8992),Distributed Unit,738c706d-ccaa-4dd3-ab84-d560ed6c6aeb
Delete contact  (Non-ESN)  in Corporate Address Book by MCPTT Admin NOTIFY message is getting the 408 Request Timeout,Presence,68c0af85-3e4f-44b0-b638-482e08eb944e
Presence Not showing in Contact List,Smart phone,51cdb4cf-4e6c-4770-b0e3-31b47bfbdc87
NPT006 - Hyper Care Call for IMS Voice (QCI 5 Phase 2),RU,efe70555-b434-48d0-a92e-3e3592cb8634
/TARBES_OUEST_GALAXY(OFR-SSI)-modem related problem,RU(Samsung),1307b6fd-dde1-4651-821d-0d89ab8eb768
CSCFs delay re-registration SAR during de-registration sequence,Call Session Control Function,e52794cf-9173-49f3-97ff-b4fd4fff5132
LTE Inbound Roaming Testing in Production Network - AT&T Test SIMs unable to register on 3UK LTE Network,Gateway General Packet Radio Service,a6567097-7c20-4dcf-8397-2e4c435fa11d
RCA for ticket TS1660DD - SABA2 constantly rebooting after INIT-CARD during s/w 2.2.0 upgrade,Call Session Control Function,2f922929-3167-483b-ad20-a98e74e41aaf
Issues in several sites RRH with parameter RRH TX_CONTROL going to DEFAULT,RU,01e62c2b-c14c-44a0-a43f-45486ea903ed
Unable to modify PCC rule,Gateway General Packet Radio Service,76b77afa-0407-44be-a8c4-915ce0d72359
BM0IMS01 DISK ACTIVE STATUS CHANGED repeatedly,Call Session Control Function,ffa750b6-f525-4b14-a68a-93b6eb05bf43
Not possible to select Index (e.g. cNum or QCI) in LSM Performance Statistics window when using Chrome Browser,Operation System Support,e16baad5-8ff7-432f-8c4a-85f1ef9b075d
L2TP - LACM threshold breached HH/BM/MR0SAE01,Gateway General Packet Radio Service,2e8b86c8-f892-4220-954f-850c07e1a379
INTERNAL : GTP OOS continuing the investigation (related to TS16600E),,137ab54f-363a-4909-8f6a-f327e255d5f5
SLR: 4.5.0_P1: E12 Correction : counter not updated as expected,Distributed Unit,980c058c-9a97-4e65-abab-749a67928c26
RTRV-MS-CNT per RAC/LAC reporting zeros,C-MME/SGSN,dae7c4f6-f35d-4805-842c-6c6927e03eea
L2TP - Authemtication CHAP MD5 Reject,Gateway General Packet Radio Service,a91ccb8b-2cfd-463c-8f29-b8898eaa65bd
Degradation on HH0SBC11 registration success rate,Unified Access Gateway,764881fb-eb25-47e3-97f5-3db3009069e7
IKE phase 1 fails with different VLANS,Gateway General Packet Radio Service,488e692f-38ec-4116-9290-8d1157eb7a76
RTP gap of 1-3sec when HO from LTE->WIFI,Gateway General Packet Radio Service,021fa131-a6fe-4da5-b795-e430179130fd
PUSCH power control,,e77f3f63-095d-432b-9322-1c0e88ade0a7
Large Scale LSM: VCS related alarms/notifications,Operation System Support,84b2a60a-8783-48d7-9e71-5348835a9e7a
Erratic number of SGSN subscribers attached per PMSA,C-MME/SGSN,ba65296c-5a7a-4fe6-9db1-94ca68e02b78
MME Ignoring ULA message,C-MME/SGSN,8de00809-746d-4f08-84e5-16ee5af25f9b
"Feature LTE-SO0601, Sleeping Cell Detection clarifications",Operation System Support,b09d2028-1e1c-4eb9-8c6b-0253e39362fe
Loss of traffic after changing PRACH_CONFIG_INDEX & ZERO_CORREL_ZONE_CONFIG,,793b1694-9c1d-4624-b4d0-d6fa4ba79b69
3UK_4G_Observed an increase in InterS1OutAtt Count at number of Cells,,25799ee7-6791-4863-bb93-5e373dd39436
SAEGW NEEC-INF with INHAPN-CONF interaction,Gateway General Packet Radio Service,c9b9e8a7-61bc-4ad2-b87d-8556b4ca73e2
"Issue with Target eNodeB filter import in LSM (CLI, Performance)",Operation System Support,7f743ee8-375e-4fc3-a45c-f44ab2b01950
Increase in QCI-8 EPS bearers following the introduction of the D-IWF,Gateway General Packet Radio Service,97b04aef-8e2a-4d21-8b41-0d0f0cc9bc05
"HGS021, LUA cyclic restart",Distributed Unit,2d923619-8ce7-4f06-b7c2-df9b8ecce207
Capacity based CAC activation with CALL_CAC_THRESH,Distributed Unit,a4d70d60-eaf0-4fd9-b4ad-b02d87abe085
How does the SAE-GW restrict inter-handset (UE to UE) communication for each APN?,Gateway General Packet Radio Service,c9ac6dbf-c510-4568-b8a4-eb931f48f247
SIP message sequence changed in UAG and it cause call drops,Unified Access Gateway,935a7639-1a2f-4db3-810d-e043a50e7172
Legacy LSM6.0.0: No data available in Software and Firmware tab under Inventory Management of LSMR GUI.,Operation System Support,19074e7e-8ee4-4fef-94ca-55028ed1ced9
Samsung SGSN deleting PDP for no reason in one specific Scenario,C-MME/SGSN,b156a198-9ea0-48c9-8adc-44b0bd54e7f7
Legacy LSM6.0.0: Any batch scripts copied under separate folder under the /home/lsm/aceman/web/etc/batch/… are not visible.,Operation System Support,06afc95f-1f15-4eb3-90a4-f2ab8b71afb2
CDRs going into suspension due to missing MSISDN field,C-MME/SGSN,d9d8b168-ac53-4808-bf54-563f428c6537
IMEI not sent by SGSN in CREATE_PDP_CONTEXT_REQUEST,C-MME/SGSN,cd466698-65d1-4da2-ac46-c0a83a44e999
Site Down Post SLR4.5 P1 Upgrade,Distributed Unit,a865d1f7-ec01-4916-b12b-62749aa466e1
SLR6.0.0 MOP - ALD script and eNB restart,Distributed Unit,04314fed-7057-4157-aec1-25f1cc7e0699
SAE-GW S2b bearer de-activation success rate low (on all SAE-GW's) following ePDG launch,Gateway General Packet Radio Service,094cf0a6-a0d2-46b7-80ae-62349d449054
UAG CPU and Memory Utilisation,Unified Access Gateway,1a05d8b1-900a-4def-acf4-cd5c9b2b3aea
LTE sites showing as on air but are off  on 03/10,,a59bfac3-12c9-4249-90bd-981c17d8805a
Roamers - PLMN not found in MME,C-MME/SGSN,d195b346-f9f0-4f83-8644-7b7eace62805
Speedtest bearer release,SAEGW(GGSN),6dab5a98-896f-4e0d-ae30-238cdf408ea6
BM0SBC11 - initial registration failure due to no ACK to SYN,Unified Access Gateway,3ec9228f-c8ba-401a-b809-40dc45368cf8
MME 2.4.2 Change note 25.2 is not implemented correctly,C-MME/SGSN,bd7d98c2-3924-4a70-979b-02f1e91ec9c2
Via header in Invite/Register msg to CSCF,,2b51ed27-6b1e-42d5-b928-a4b0c0b337b4
UAG rejects Registration with 403,Unified Access Gateway,ff001bbe-98c3-4f94-8198-ffe0471f6d76
Manchester 1 LSM Running on Backup Server,Operation System Support,3d48ffe1-a8b5-4b87-876a-7d480d04121f
Change in Timing Advance counters after changing PRACH Config Index & ZCZC,,010b3fd3-7452-4d43-9937-4fa07646d9ff
Issues with UL Cell Throughput counters.,,a17ac40d-6e12-4641-b232-926e69b55a0f
Samsung SGSN IMEISV triggers UnexpectedDataValue from EIR,C-MME/SGSN,11df5cb1-b117-41e4-9b6f-46fbb1051b71
Performance statistics not available,Operation System Support,9e6cc251-40a9-4c22-a71d-799f6db84258
MME 2.5.0 Change Note 54,C-MME/SGSN,55a30f38-9437-4ea7-abac-a7c62caafedd
STBY (disk 4) on Birmingham VMG failed to rebuild during OAT testing,VMIG,8cf78758-3bdb-4ee3-926f-c97d08cfd824
SLR4.5.0.P1 - CA 1800/800 -  ScellAdd not Rejected by CAC,Distributed Unit,c11ab99e-a93a-4703-8023-c85990be4e71
DL-FSS: A-periodic CQI reports  are not visible once the TTI-Bundling gets activated for a VoLTE call in a DL-FSS enabled cell.,Distributed Unit,6ac0fb61-c37b-4e3f-ab16-5be96b9c06fa
E-RAB Accessibility degradation following SLR6.0 rollback,,f5a1d2ab-fd42-44b7-989b-dc131ebef04e
"Mismatch between 'RTRV-MEAS-APNC:APN=ALL,ITEM=BEAR, and CSM",Gateway General Packet Radio Service,789466e4-ef4b-4fd3-b9f4-ee393aebb66d
"SLR6.0 FOA: ""RACH_OPT_ENABLE"" PLD is active on Cnum2 on some of the sites after SW upgrade",Distributed Unit,b4e63dbe-b5fa-4bf3-b0ec-f3bf376b693e
SRU 800 V2 Low Gain analysis request,RU,d575bd3a-9441-4dbb-9bb0-0fb9c4af5edf
POC: CAL1800/L800 : - 	L800 LTE to LTE HO SR  degradation,,e63d3510-acd6-4b6a-a06c-a7fb29e6cd9f
ULCoMP SLR6.0.0:  eNB cells are alarming A2149408R after enabling the ULCoMP feature,RU,d115c9bc-8c59-4d1b-9c03-fb43ee867ae6
HUE 3G APN TTL ignored by MMESGSN,C-MME/SGSN,10aee9a9-e116-4e60-8a3d-bec9daa9890d
VoLTE Session Refresh Questions,SBC ,a60a6f7e-cce1-411d-8bc4-aea5dd51faa6
Increase in PDCP SDU Loss Rate UL following DL-FSS activation,,ca0a6458-f024-446e-87c2-376e3c763076
Verify  Emergency SRVCC configuration on UAG,Unified Access Gateway,0831bbbd-572f-411a-9367-5e1ce07547f1
SAEGW v2.5.0 15min PM CSV files failing intermittently,Gateway General Packet Radio Service,7f2a21d8-8086-4088-903c-de6bcd8c419d
LS-LSM / PM stats issue,Operation System Support,892e1523-af94-4001-a20e-9a17e96ab95b
BTSP#TS173022_IM1414529_Sleeping Cell issue observed on EDC034_SLR6.0.0_UAMA,,c04ef4f0-bb49-4d95-b088-bf400f4d675f
Double S1 counters in SLR6,,cd2fba5f-be75-437e-839f-c5c4fb47c7f5
Function fail alarm & Network Processor Fail alarm,C-MME/SGSN,b5c69ff6-81cb-4641-ade9-7780bbbc3ead
CSFB failure during QCI1 and QCI5 bearer setup,,936d4f7b-6397-4266-8229-8305e3a5c80f
eMRF 1.9.5.0 MPC extension not working as expected,MRF,1c619099-a86e-44c2-8514-0d3c3aa468a9
Feature MRO-020-A pegs R9 and R10 counters,Distributed Unit,bc278db5-085d-4b61-b337-32ad626386f5
eNB fast NAS NON delivery with cause RadioConnectionWithUeLost in good coverage,,9dde1cc1-2653-4f1c-9568-ecacb6355ba0
UAG - Inode usage issue,SBC ,ad711d6b-5e28-4e89-a312-be4cd3de095b
VoLTE ccsr degradation since incident on 22/4/17,,bb55c51e-9835-47f8-b75d-906cab562e62
LTE UL and DL multi-users scheduler,,608db4f4-51b0-4d6c-b26a-e6f5b100ccfb
Any change in IP address for local login into ENB via EDBG port,,fdbaa658-983b-43d2-bf05-7e8a8a86f8c2
Inter-DC S1-U Resiliency Testing: Error Cause,Distributed Unit,bab6eb4d-dd9f-4052-abcc-b2553d55d693
MR0SBC11 - Alarm-10008: Disk Usage of a critical partition has exceeded the maximum allowed threshold,,51174593-42b0-4d70-8dd3-4962ee3df7e6
MroRrcConnCid,,cdb06102-7c63-4517-8ea0-0e850dbcfc5a
Account Management in CGW 5.3.0.0,CGW,1f3080ba-5b74-4e5d-89af-b8d30caeddc2
DL FSS SLR6.0  FOA - RRC Accessibility,,d9d553a3-121a-4ac3-8872-5cfd3e967a27
Inter RAT ANR Neighbor creation,Distributed Unit,30ff4712-1c8e-4ac5-add0-4b63eee9292c
IMS keeing active registration on 2 SBCs,Call Session Control Function,69e679ac-e54e-4fcc-97b3-29500cbe01ba
DU0058 high PuschBlerPerLayer(%),RU,3c97ab31-8fdf-42da-ba40-ac3878374966
L-Band SLR7.0: SCell Reconfiguration modifying the P_A value on L1800,Distributed Unit,f44c92d1-6017-4486-b8c1-a4b3e9619e9f
SRPOL MME IPv6 configuration problem.,C-MME/SGSN,2c028838-c382-48bc-acfa-f4f00879025e
PM - MEMORY LEAKAGE SUSPECT PROCESS,Call Session Control Function,d6556023-22d4-4d63-8e9c-90f4f853cf4f
GMM cause code when IMSI not configured,C-MME/SGSN,8f6234f2-6947-4ef7-b366-f14fcc07c17f
"Upon Fan Removal test on BM0CGW205 and BM0CGW206, Server crashed and restarted",CGW,ea59b29e-8170-410b-b686-9c5b88ee4845
Gy RAR -> RAA DIAMETER_LIMITED_SUCCESS (2002),SAEGW(GGSN),ec304843-f617-44b7-8e23-bbb86bfca172
enb SLR7.0.0 • UeactiveUL counter started reporting for QCI 1 & 5,,e3cf8249-954f-4345-bc9b-04809a2061e9
Birmingham VMIGS showing a significant drop in MO SMS success.,VMIG,bbe946a7-74eb-4daa-9f28-b8b380154935
AT&T USA inbound LTE roamer - roaming not allowed bar not working as expected,C-MME/SGSN,c763f8c7-7e9b-47d5-ab30-253e5bdb8d0b
UT_VI_ASN Does not work on MME CDR's on new CGW nodes,CGW,d7551de7-edea-44e7-8400-6c15b9ea9bab
Inter SRNS stats impact during D-IWF incident,C-MME/SGSN,33aa125d-b262-4c58-a450-b62a3dc27b4f
"3UK LTE_SLR 6.0.0  Degradation in Accessiblity- RRC failure due to counter ""Connestabfail Rrc Sig To""",,6aa65bc3-2d5f-4f7d-98a0-417598b6250e
Hemel LSM2 Not responsive (Root Cause Analysis),Operation System Support,672501d5-e453-4751-b507-0109fc29bff0
LSM Backup/Restore: Missing sm_t_role table is not included in backup file,Operation System Support,f01f1998-f203-45c9-8c31-d6a78f0f6a00
SBC responding with 503 for registered Subscriber,Unified Access Gateway,f270a122-599c-487a-afbc-40f45ae8a3bc
Core dump of saMgr observed - BM0SBC11 - pilot s/w upgrade,Unified Access Gateway,80a40386-ddf2-463f-9fd5-0b8bdeccca02
UAG: Alarms cannot be cleared from GUI,Unified Access Gateway,47137ca2-c031-4649-94bb-c63ed236db0f
Core dump observed in atcfMgr Process in 4.5.6.2,Unified Access Gateway,cb73cc49-f3a6-491b-bd02-3d9b1b391781
3UK_LTE_SRVCC SR Vs Fails due to S1 AP RP TO,,14f5d174-012b-4cdd-ab3d-a20eff11a630
3UK_SLR 6.0.0_eNB_'RTRV-CELL-STS' command triggering ALD Communication alarm.,,41127f19-28bd-4cb4-b6c5-fb9e4785b1a6
UAMA CA Fairness scheduling problem,Distributed Unit,4e7eb1f1-dc73-4a83-89f2-fe55a412d8f4
BM0IMS02 - SCN13 Load abnormally high,Call Session Control Function,a43bcbe6-db6b-49dd-9acc-a245cec6cf18
BM0IMS02 - SCN13 Load abnormally high,Call Session Control Function,33558c18-7493-4e96-8917-410b84560697
Issue with RRE counters,,a252a3b5-ddd8-4c7a-99cb-83f1aca38b10
Rsyslog hupped and other error messages in MR02 and MR03,Operation System Support,0fcffcde-f65c-4b0f-b689-0c8a0e90a089
rhsmd error logs in system logs in MR02 LSMR,Operation System Support,b1124eb5-bb8c-474f-9108-00d622681d00
"In RRH-CONF command, TX_ATTEN has 3 input in SLR7.0.0_P1 (TX_ATTEN : 12,0,0), however it has 2 input in Previous SLR7.0.0_P0 for TX_ATTEN : 12,0.",Distributed Unit,d5867426-d86c-4c20-beff-8b9bb42de1a6
Whlst proving TS1780A7 second LUA cell service unavailable on 2nd LUA the connected ALDs cannot be rescanned,RU,24ef7849-c218-4436-bc05-2333e4e9e32a
One of the CE cards restart within PG impacted the overall registration success rate and call sessions,SBC ,7e9d148d-6b9f-41b6-8e5d-e84c081e3d16
3UK_LTE_eNB_LUA_NAND firmware update failed,Distributed Unit,a8189366-8052-46c8-8d84-bccc44aa1c05
Samsung SGSN - segmentation prohibited indicator,C-MME/SGSN,b87b4dfc-4787-43cd-a502-793fd58c08a7
BM0SAE05 OAT: unable to log in using the user systest,Gateway General Packet Radio Service,37510c77-f475-4621-97a6-3f431196b320
L2TP AQL CDN behavior query,Gateway General Packet Radio Service,04cb2b2c-fb56-4545-98dc-df702a7f6d14
"4.5.22.2 PANI in SIP Error cases 504 Server Timeout , 480 Temp Unvailable, 403 Forbidden.",Unified Access Gateway,3eb6045a-8349-4f60-9eb6-f75ec34bbbb7
SRVCC in alerting phase,Unified Access Gateway,c91892be-e804-4652-bfe3-0e3f4c41a0ba
LSMR Manchester 1 RAID/Disk  failed,Operation System Support,cd567536-8288-47b1-aaa6-c2a5a930f11e
RxIpRangeToPcrfGroup table limitation is SBCs,Unified Access Gateway,46286bfc-df13-4aa9-8d7a-da71a0353515
RRC Reestablishment increase on 800 layer following 1800 Primary Carrier aggregation FOA,,045d9709-0a70-4ecf-b7c5-e3262552bd85
"After enabling Decor (DCN) feature, Attach not working on target MME",Distributed Unit,7fce200c-3c43-4b15-b732-95b0ce404745
"CR232 SIP errors  403,408,480,481,486,487,488,500,503,504",Unified Access Gateway,42cf461c-a306-402c-9eca-ee77425df224
SAE-GW Session Reject:   for 3G outbound roamer (AT&T)  - Gx signalling issue,Gateway General Packet Radio Service,480b8f6a-ed08-458c-8ea6-b1c23d86643e
L2TP call cause ERR_ETC,Gateway General Packet Radio Service,07e41bb1-6adc-4f2a-81d6-9c6566c0d707
Reverse Cseq number for SIP update rsulting in call failures,Unified Access Gateway,c0c33ce6-159c-468d-8098-eb3cc9b31d77
RM-1a OOS/MAINTENANCE,,59d1871b-b470-4de7-b423-fc3f42a7d3a5
SAE is sending CCR-I without waiting for answer to CCR-U,Gateway General Packet Radio Service,93c0c3f6-bc49-4d3a-8bb7-f11ec1c854d7
3UK LSM8.0 to LSM7.0 fail for Legacy,Operation System Support,bf926764-4b6b-40e1-a547-62aa09aa86df
BM0SAE02 SYSFUNC parameter 337,Gateway General Packet Radio Service,605aa711-338d-45cd-b914-56514dea4faa
UAG 4.5.22.4  MEDIAPINHOLES KPI displays negative values for MP_PINHOLE_TOTAL_PACKET_LOSS,Unified Access Gateway,6caa09dd-04fd-47f5-8527-aec42683194d
Initial RSI allocation in L800,Operation System Support,2f94fd8f-cce8-464b-9df0-0928e8a3b934
UAG 4.5.22.4  PCSCF Core dump,Unified Access Gateway,d9c4f0fe-0ce4-44f6-8aa0-4bb56433c6eb
UAG 4.5.22.4 ECSCF shows values in the EMS GUI even though there are no entires in the mysql table ecscf,Unified Access Gateway,5ce655fb-aed8-4d1e-96df-e2e35757a02a
Cell Management Window is Blank for eNodeB,Operation System Support,bc9982e1-1d44-4584-bbb9-03470fcf62a8
VMIG inaccessible following restart,,744bfbd7-8b08-48b0-8607-c6c1bcd9f8eb
ERAB SSR degraded on L2100 after CA 1800 2100 activation,,646cbf2f-62c9-48d4-b9b6-ee4f7f149427
BM0IMS01 - A05020 Node Fail Alarm,Call Session Control Function,eb357e32-4c14-4497-afea-db66b5eed48d
"Emergency call fails as SBC sends CANCEL with reason ""Failed to modify termination, error code:2252(o)",SBC ,57e0b174-ad64-4def-b021-8f0c0459a1a6
HH0SAE04 sudden traffic and ip pool drop,Gateway General Packet Radio Service,9d1f8fd9-4870-48bf-bc39-ca2ed5fcfca2
3UK_ Intra LTE HOSR Degradation _HH0LSM03,,169284fd-b04c-4b7e-8c10-5eb3224f0723
Samsung eNB - Maya SeGW testing - Test case ID 4.8 - MAYA-SEGW-IPSC-07 IPSEC Tunnel : Null Encryption (activation),,2bbedcc2-671b-4389-82aa-ac5b5d405118
"When CA is enabled the ""colocBandIndicator"" parameter, only for cNum0, is changed automatically by the eNB.",,75b31436-c8b8-4685-b941-33d2534163a2
BM0LSM02M /Disk has been failed,Operation System Support,0b44f507-202d-4008-81e2-cb724ae33b10
MR0LSM2B Disk fail,Operation System Support,d7e8fb63-be82-40dc-ad46-eb01b264fb86
Performance impact following SON RSI CONFLICT resolution,,0c77a667-7fc3-4478-9104-6a286bd2c331
